Store ID,Street Address,City,State/Province,Postcode,Latitude,Longitude
12300,1601 University Avenue,Charlottesville,VA,229032610,38.04,-78.5
12301,975 Emmet St,Charlottesville,VA,229034891,38.05,-78.5
12302,1540 Jefferson Park Ave,Charlottesville,VA,229033246,38.03,-78.5
12303,"1980 Rio Hill Center, Hollymead Town Center",Charlottesville,VA,229011144,38.09,-78.47
12304,163 Community Street,Charlottesville,VA,229115602,38.13,-78.44
12305,309 S Battlefield Blvd,Chesapeake,VA,233203915,36.71,-76.24
12306,"2400 Chesapeake Square Ring Road, Suite 104",Chesapeake,VA,23321,36.83,-76.41
12307,1400 Kempsville Rd.,Chesapeake,VA,233208188,36.76,-76.2
12308,1316 Greenbrier Pkwy,Chesapeake,VA,233200605,36.77,-76.23
12309,"809 Eden Way N., Suite 110",Chesapeake,VA,23320,36.77,-76.24
12310,1217 N. Battlefield Blvd.,Chesapeake,VA,233204711,36.76,-76.25
12311,1653 Sentinel Dr,Chesapeake,VA,23320,36.78,-76.26
12312,1764 Mount Pleasant Road,Chesapeake,VA,233221200,36.72,-76.16
12313,"1620 Cedar Rd, Hanbury Village",Chesapeake,VA,233227197,36.73,-76.3
12314,"249 Hanbury Rd East, Suite 100, Country Club shops",Chesapeake,VA,233224226,36.69,-76.22
12315,"940 Cedar Road, Suite 101",Chesapeake,VA,233227459,36.71,-76.28
12316,"233 Carmichael Way, Bermuda Square",Chesapeake,VA,233222182,36.66,-76.23
12317,12501 Jefferson Davis Hwy.,Chester,VA,238315305,37.35,-77.41
12318,10800 Iron Bridge Rd,Chester,VA,23832,37.4,-77.56
12319,2530 Wier Road,Chester,VA,238315350,37.35,-77.41
12320,6921 Commons Square,Chesterfield,VA,238326457,37.38,-77.51
12321,14620 Hancock Village Street,Chesterfield,VA,23832,37.4,-77.68
12322,2475 North Franklin Street,Christiansburg,VA,240731003,37.16,-80.42
12323,195 Conston Ave,Christiansburg,VA,240731151,37.16,-80.42
12324,"5748 Union Mill Road, Park South",Clifton,VA,201241088,38.83,-77.41
12325,790 Southpark Blvd.,Colonial Heights,VA,238343631,37.25,-77.39
12326,"15341 Montanus Dr, Centre at Culpeper",Culpeper,VA,227012523,38.48,-77.97
12327,"15185 Montanus Drive, Cheshire Station Shopping Center",Culpeper,VA,227011679,38.49,-77.97
12328,"4471 Cheshire Station Plaza, Space 15",Dale City,VA,221932226,38.65,-77.33
12329,"133 Enterprise Dr., Suite C",Danville,VA,245404071,36.59,-79.43
12330,236 Coleman St,Danville,VA,245404017,36.6,-79.42
12331,"16000 Theme Park Way, Dulles Town Center - kiosk",Doswell,VA,230471918,37.84,-77.45
12332,"21100 Dulles Town Circle, Fortuna Village Center",Dulles,VA,201662437,39.03,-77.42
12333,4380 Fortuna Center Plaza,Dumfries,VA,220251538,38.6,-77.33
12334,"4310 Fortuna Ctr Plaza, Fair Oaks Mall",Dumfries,VA,220251538,38.6,-77.33
12335,"11750 Fair Oaks, Suite H131, Fair Lakes Center",Fairfax,VA,220333365,38.86,-77.36
12336,"12957 Fairlakes Shopping Center, Fairfax Town Center",Fairfax,VA,220335177,38.86,-77.39
12337,"12200 W Ox Road, Fair Oaks",Fairfax,VA,220332405,38.87,-77.37
12338,"11910L Fair Oaks Mall, University Shopping Center",Fairfax,VA,22033,38.86,-77.36
12339,"10344 Main Street, Lee Plaza Center",Fairfax,VA,220302410,38.85,-77.3
12340,"11725 Lee Highway, East Market at Fairlakes",Fairfax,VA,220308800,38.85,-77.35
12341,12599 Fairlakes Circle,Fairfax,VA,220333822,38.86,-77.38
12342,3043 Nutley St,Fairfax,VA,220311931,38.87,-77.26
12343,"13037-A Lee Jackson Memorial Hwy, Space #A",Fairfax,VA,220332004,38.88,-77.4
12344,4400 University,Fairfax,VA,22030,38.83,-77.31
12345,4401 University Drive,Fairfax,VA,220304481,38.83,-77.31
12346,"9525 Braddock Rd, Pan Am Shopping Center",Fairfax,VA,220322539,38.82,-77.28
12347,"3011 Nutley Street, 5A",Fairfax,VA,220311931,38.87,-77.26
12348,12001 Lee Jackson Memorial Hwy,Fairfax,VA,22033,38.87,-77.36
12349,10930 Fairfax Blvd.,Fairfax,VA,220304329,38.85,-77.32
12350,2904 DISTRICT AVE,Fairfax,VA,22031,38.87,-77.23
12351,7235 ARLINGTON BLVD,Falls Church,VA,220423219,38.87,-77.2
12352,301 W. BROAD ST.,FALLS CHURCH,VA,22046,38.88,-77.17
12353,"3544 South Jefferson Street, #7",Falls Church,VA,220413143,38.85,-77.12
12354,"6118 Arlington Blvd, Broaddale Village Shopping Center",Falls Church,VA,220442901,38.87,-77.14
12355,"344 W Broad St, The Crossroads Ctr at Baileys",Falls Church,VA,220463319,38.88,-77.17
12356,5821 Crossroads Center Way,Falls Church,VA,220412307,38.85,-77.13
12357,5115 Leesburg Pike,Falls Church,VA,220413207,38.84,-77.12
12358,6100 Arlington Blvd,Falls Church,VA,220442901,38.87,-77.14
12359,6270 Seven Corners Circle,Falls Church,VA,220442407,38.87,-77.15
12360,"1218 West Broad Street, Idylwood Plaza",Falls Church,VA,220462116,38.89,-77.19
12361,"7501 H Leesburg Pike, Barcroft Plaza",Falls Church,VA,220432103,38.9,-77.2
12362,"6365 Columbia Pike, Yorktowne Center",Falls Church,VA,220411224,38.84,-77.16
12363,8104A Arlington Blvd,Falls Church,VA,220421002,38.87,-77.23
12364,9300 DeWitt Loop,Fort Belvoir,VA,22060,38.7,-77.14
12365,6050 Gorgas Rd.,Fort Belvoir,VA,220606206,38.72,-77.15
12366,5986 12th St,Fort Belvoir,VA,220608021,38.7,-77.14
12367,Bldg 1527,Fort Eustis,VA,23604,37.16,-76.58
12368,300 A Ave,Fort Lee,VA,23801,37.25,-77.33
12369,"106 McNair Rd., Bldg 450",Fort Myer,VA,22211,38.87,-77.08
12370,1500 Armory Dr.,Franklin,VA,238512452,36.67,-76.95
12371,1609 Jefferson Davis Highway,Fredericksburg,VA,22401,38.3,-77.48
12372,9785 Jefferson Davis Hwy,Fredericksburg,VA,224079406,38.17,-77.52
12373,"1670 Carl D. Silver Parkway, Spotsylvania Towne Center",Fredericksburg,VA,224014924,38.3,-77.51
12374,"137 SPOTSYLVANIA MALL, #570",FREDERICKSBURG,VA,22407,38.29,-77.51
12375,821 Warrenton Road,Fredericksburg,VA,22406,38.35,-77.51
12376,"3500 Plank Road, Suite A, Spotsylvania Towne Centre",Fredericksburg,VA,224076887,38.29,-77.52
12377,"137 Spotsylvania Towne Centre, 450, Westwood S.C.",Fredericksburg,VA,224071126,38.29,-77.51
12378,"2001 Plank Road, The Shoppes at Fredericksburg Marketplac",Fredericksburg,VA,224015103,38.3,-77.49
12379,9907 Southpoint Parkway,Fredericksburg,VA,224072703,38.23,-77.5
12380,"1180 Carl D Silver Pkwy, Harrison Crossing",Fredericksburg,VA,224014913,38.3,-77.51
12381,5811 Plank Road,Fredericksburg,VA,224076229,38.29,-77.57
12382,"10 Crooked Run Plaza, Riverton Commons Power Center",Front Royal,VA,226307004,38.96,-78.19
12383,"125 Riverton Commons Plaza, Virginia Gateway",Front Royal,VA,226306769,38.96,-78.19
12384,"7375 Atlas Walk Way, Bldg. G",Gainesville,VA,201552992,38.8,-77.61
12385,7910 Crescent Park Dr,Gainesville,VA,201551562,38.78,-77.66
12386,13301 Whitney Dr,Gainesville,VA,20155,38.79,-77.61
12387,13901 Heathcote Blvd,Gainesville,VA,20155,38.81,-77.62
12388,11290 W Broad St,Glen Allen,VA,230605815,37.65,-77.61
12389,1091 Virginia Center Parkway,Glen Allen,VA,23059,37.67,-77.46
12390,10865 West Broad Street,Glen Allen,VA,230603312,37.65,-77.58
12391,"11321 Nuckols Rd, Suite A",Glen Allen,VA,230595683,37.68,-77.59
12392,"10100 Brook Rd, Fox Mill",Glen Allen,VA,230596514,37.67,-77.46
12393,6705 Fox Mill Center Parkway,Gloucester,VA,230616130,37.4,-76.53
12394,7242 George Washington Memorial Highway,Gloucester,VA,23072,37.4,-76.53
12395,"6500 George Washington Memorial Hwy, Great Falls Center",Grafton,VA,236922128,37.17,-76.47
12396,9863 Georgetown Pike,Great Falls,VA,220662617,39,-77.29
12397,"227 Fox Hill Rd, Peninsula Town Center",Hampton,VA,236691739,37.06,-76.33
12398,"1481 Merchant Lane, E-101",Hampton,VA,23666,37.04,-76.39
12399,5001 Holt Ave,Hampton,VA,236662282,37.04,-76.38
12400,"61 Spaatz Dr, Bldg 290",Hampton,VA,23665,37.07,-76.36
12401,108 Coliseum Drive,Hampton,VA,23666,37.05,-76.39
12402,1306 Hillside Avenue,Harrisonburg,VA,228012994,38.43,-78.88
12403,1995 E Market St,Harrisonburg,VA,228013433,38.43,-78.84
12404,1681 Carrier Drive,Harrisonburg,VA,22807,38.43,-78.86
12405,800 S Main St,Harrisonburg,VA,22801,38.44,-78.87
12406,1251 Carrier Drive,Harrisonburg,VA,22807,38.43,-78.86
12407,"2035 E. Market St., Haymarket Village Center",Harrisonburg,VA,22801,38.43,-78.84
12408,6422 Trading Square,Haymarket,VA,20169,38.82,-77.64
12409,5581 Merchants View Square,Haymarket,VA,201695439,38.84,-77.64
12410,9000 Staples Mill Rd,Henrico,VA,23228,37.64,-77.51
12411,11895 W Broad St,Henrico,VA,232331065,37.66,-77.63
12412,"1040 Elden Street, Franklin Farms Village",Herndon,VA,201703801,38.97,-77.4
12413,"13340B Franklin Farms Rd, Woodland Park Crossing",Herndon,VA,201714094,38.91,-77.41
12414,2309 Woodland Crossing Drive,Herndon,VA,201715873,38.95,-77.4
12415,2523 John Milton Dr.,Herndon,VA,201712527,38.93,-77.38
12416,"Elden Street & Post Drive, Village Center at Dulles",Herndon,VA,20170,38.97,-77.38
12417,2465 Centreville Rd. Space K,Herndon,VA,20171,38.95,-77.41
12418,"13035 A Worldgate Drive, The Crossings",Herndon,VA,201704374,38.96,-77.4
12419,5320 Oaklawn Blvd,Hopewell,VA,238607349,37.26,-77.33
12420,"16446 Consumer Row, Western End, Bldg E, Kingstowne Shopping Center",King George,VA,22485,38.35,-77.05
12421,"5860 Kingstowne Center, Suite 100, Lake Ridge Commons",Kingstowne,VA,223155705,38.77,-77.14
12422,"12447 Hedges Run Drive, #B-1",Lake Ridge,VA,221921715,38.69,-77.31
12423,531 East Market Street,Leesburg,VA,201764115,39.11,-77.55
12424,1200 Edwards Ferry Rd,Leesburg,VA,201763318,39.12,-77.54
12425,19350 Winmeade Dr,Leesburg,VA,20176,39.06,-77.47
12426,1011 Edwards Ferry Rd NE,Leesburg,VA,201763347,39.11,-77.54
12427,8971-G Ox Road,Lorton,VA,220793216,38.71,-77.26
12428,1971 University Blvd,Lynchburg,VA,24502,37.35,-79.17
12429,"3911 Wards Road, Suite A",Lynchburg,VA,245023245,37.35,-79.18
12430,7805 Timberlake Road,Lynchburg,VA,245022601,37.35,-79.23
12431,"21054 Timberlake Road, B",Lynchburg,VA,245027239,37.33,-79.24
12432,4925 Boonsboro Road,Lynchburg,VA,245032207,37.45,-79.22
12433,"8809 Centerville Road, Signal Hill",Manassas,VA,201105203,38.76,-77.46
12434,"9642 Liberia Avenue, Hoadly Village",Manassas,VA,201101700,38.75,-77.45
12435,12853 Galveston Court,Manassas,VA,201128676,38.68,-77.36
12436,"10683 Sudley Manor Dr., Manaport Plaza",Manassas,VA,201092814,38.79,-77.52
12437,8329 Sudley Road,Manassas,VA,201093508,38.78,-77.5
12438,9900 Sowder Village Sq,Manassas,VA,201095464,38.74,-77.53
12439,"1454 Chain Bridge Road, Tyson's Galleria",McLean,VA,221013706,38.93,-77.18
12440,"2001 International Drive, 109",McLean,VA,221024605,38.92,-77.22
12441,"7922 Tysons Corner Center, Tyson's Corner",McLean,VA,22102,38.92,-77.22
12442,"1961 Chain Bridge Rd, R6",Mclean,VA,22102,38.92,-77.23
12443,1438 Chain Bridge Road,McLean,VA,221013701,38.93,-77.18
12444,1775 Greensboro Station Place,McLean,VA,22102,38.92,-77.23
12445,"1330 Chain Bridge Rd., Tysons Corner Center",McLean,VA,221013901,38.94,-77.18
12446,1961 Chain Bridge Rd,McLean,VA,221024501,38.92,-77.22
12447,"8200 Crestwood Heights Drive, Chesterbrook Shopping Center",McLean,VA,221023118,38.93,-77.22
12448,6214 Old Dominion Center,McLean,VA,221014217,38.92,-77.15
12449,7401 Colshire Dr,McLean,VA,221027401,38.92,-77.2
12450,7325 Bell Creek Rd,Mechanicsville,VA,231113551,37.6,-77.35
12451,"7297 Battle Hill Drive, Suite B",Mechanicsville,VA,231113546,37.61,-77.36
12452,9351 Atlee Rd,Mechanicsville,VA,23116,37.65,-77.4
12453,Gallows Rd @ Prosperity Ave,Merrifield,VA,22031,38.88,-77.23
12454,"4601 Commonwealth Center Pkwy, Westchester Commons",Midlothian,VA,23112,37.42,-77.64
12455,"WC Commons Way, Bldg 10, Swift Creek Plaza",Midlothian,VA,23113,37.51,-77.69
12456,4721 Brad McNeer Parkway,Midlothian,VA,231126247,37.42,-77.64
12457,200 Charter Colony Pkwy,Midlothian,VA,23114,37.5,-77.65
12458,14101 Midlothian Turnpike,Midlothian,VA,231136523,37.5,-77.66
12459,201 Perimeter Dr,Midlothian,VA,231137314,37.5,-77.72
12460,11400 HUGUENOT ROAD,MIDLOTHIAN,VA,231131193,37.52,-77.61
12461,12130 Jefferson Ave,Newport,VA,236026908,37.11,-76.49
12462,"12404 Warwick Blvd, Oyster Point Plaza",Newport News,VA,236063007,37.07,-76.49
12463,"340 Oyster Point Road, Jefferson Crossings",Newport News,VA,236027174,37.1,-76.51
12464,"12531 Jefferson Avenue, Suite 275",Newport News,VA,236024493,37.13,-76.51
12465,12082 Jefferson Ave,Newport News,VA,23606,37.1,-76.49
12466,"120 Ottis Street, J Clyde Morris",Newport News,VA,236029471,37.11,-76.47
12467,762 J. Clyde Morris Blvd.,Newport News,VA,236011511,37.08,-76.46
12468,2200 Norview Ave.,Norfolk,VA,235185816,36.9,-76.22
12469,1245 N Military Hwy,Norfolk,VA,235022228,36.87,-76.21
12470,1200 Webb Center,Norfolk,VA,23529,36.89,-76.31
12471,"230 Little Creek Road, MacArthur",Norfolk,VA,23505,36.92,-76.27
12472,"300 Monticello Ave., #215",Norfolk,VA,23510,36.85,-76.29
12473,"4231 E Little Creek Road, Suite 100",Norfolk,VA,23518,36.92,-76.19
12474,1318 Colley Avenue,Norfolk,VA,235171704,36.87,-76.3
12475,2200 Norview Ave,Norfolk,VA,235185816,36.9,-76.22
12476,"NS Norfolk - Navy Exchange, Bldg. #CD-13",Norfolk,VA,23511,36.94,-76.3
12477,"NAB Little Creek, Navy Exchange, 1170 Am",Norfolk,VA,23518,36.91,-76.16
12478,2200 Norview Ave,Norfolk,VA,235185804,36.9,-76.21
12479,179 W. Ocean View Ave.,Norfolk,VA,235031502,36.96,-76.25
12480,"300 Monticello Avenue, K101",Norfolk,VA,23510,36.85,-76.29
12481,"141 Granby Street, Suburban Park Shopping Center",Norfolk,VA,23510,36.85,-76.29
12482,"7550 granby street, Unit 10",Norfolk,VA,23505,36.91,-76.27
12483,"520 West 21st Street, Four Square Shopping Center",Norfolk,VA,235171950,36.87,-76.29
12484,"1119 N Military Hwy, 100",Norfolk,VA,23502,36.86,-76.21
12485,2930 Chain Bridge Road,Oakton,VA,221243041,38.88,-77.3
12486,1301 Frederick Blvd,Portsmouth,VA,23707,36.83,-76.32
12487,361 Effingham Street,Portsmouth,VA,237042337,36.84,-76.31
12488,4000 Victory Blvd.,Portsmouth,VA,237012820,36.81,-76.36
12489,105 Purcellville Gateway Dr,Purcellville,VA,20132,39.14,-77.69
12490,140A Purcellville Gateway Drive,Purcellville,VA,20132,39.14,-77.69
12491,3500 Russell Road,Quantico,VA,221342200,38.51,-77.31
12492,"East Main Street, One Freedom Square",Radford,VA,24142,37.14,-80.55
12493,"11951 Freedom Drive, Reston Town Center",Reston,VA,201905640,38.96,-77.36
12494,"1826 Library St., South Lakes Village",Reston,VA,20190,38.96,-77.36
12495,"11170 South Lakes Dr, Plaza America Shopping Center",Reston,VA,201914327,38.94,-77.33
12496,"11610-A Plaza America Dr, Hunter Woods Village Center",Reston,VA,20190,38.95,-77.35
12497,2304 Hunters Woods Plaza,Reston,VA,201912811,38.94,-77.36
12498,1857 Fountain Drive,Reston,VA,201903326,38.96,-77.36
12499,1444 North Point Village Center,Reston,VA,20194,38.98,-77.35
12500,12197 Sunset Hills Rd,Reston,VA,201903208,38.96,-77.37
12501,1908 Reston Metro Plaza,Reston,VA,20190,38.95,-77.34
12502,641 N 8th St,Richmond,VA,232985072,37.54,-77.43
12503,"5401 W Broad St, Grove Ave.",Richmond,VA,232302629,37.59,-77.5
12504,5802 Grove Ave.,Richmond,VA,232262630,37.57,-77.52
12505,100 South 12th Street,Richmond,VA,232194012,37.54,-77.44
12506,"7106 Midlothian Turnpike, Suite C",Richmond,VA,23225,37.5,-77.53
12507,9001 STAPLES MILL RD,RICHMOND,VA,232282022,37.64,-77.51
12508,5801 Bremo Rd,Richmond,VA,23226,37.59,-77.51
12509,4521 S Laburnam Ave,Richmond,VA,232312421,37.53,-77.36
12510,5001 Huguenot Road,Richmond,VA,232263323,37.57,-77.54
12511,500 E Broad St,Richmond,VA,232191863,37.54,-77.44
12512,3820A Gaskins RD,Richmond,VA,232331435,37.64,-77.57
12513,"7000 Tim Price Way, Stony Point Fashion Park",Richmond,VA,23225,37.5,-77.53
12514,"9200 Stony Point Parkway, #180",Richmond,VA,23235,37.55,-77.57
12515,2059 Huguenot Road,Richmond,VA,23235,37.52,-77.61
12516,"1366 Gaskins Road, Space #22",Richmond,VA,23233,37.61,-77.59
12517,1017 N Boulevard,Richmond,VA,23230,37.56,-77.47
12518,7017-C Forest Hills Avenue,Richmond,VA,232301724,37.54,-77.53
12519,11301 Midlothian Tpke,Richmond,VA,232354715,37.5,-77.6
12520,"9101 Midlothian Turnpike, #300",Richmond,VA,232355022,37.5,-77.57
12521,400 North Robinson Road,Richmond,VA,232203324,37.56,-77.47
12522,"7107 Forest Hill Ave, International Shopping Center",Richmond,VA,232251501,37.53,-77.53
12523,3555 West Cary St,Richmond,VA,232212728,37.56,-77.49
12524,"11800 West Broad Street, 1120",Richmond,VA,232331064,37.66,-77.62
12525,"11735 West Broad Street, North Park Shopping Center",Richmond,VA,232331006,37.65,-77.62
12526,8137 Brook Road,Richmond,VA,232271307,37.63,-77.46
12527,1500 Broad Street,Richmond,VA,232203050,37.55,-77.46
12528,"1601 Willow Lawn Drive, 304A, Short Pump Towne Center",Richmond,VA,232303427,37.58,-77.5
12529,"11800 West Broad St., #1036",Richmond,VA,23233,37.65,-77.62
12530,"7000 Forest Ave, Suite 100",Richmond,VA,23226,37.6,-77.53
12531,2320 E Main St,Richmond,VA,232237844,37.53,-77.42
12532,"8800 Staples Mille Road, Village Shopping Center",Richmond,VA,232282057,37.63,-77.51
12533,7017 Three Chopt Road,Richmond,VA,232263606,37.59,-77.53
12534,901 Park Avenue,Richmond,VA,232849056,37.55,-77.45
12535,"15010 Capital One Dr, Oxbridge Square",Richmond,VA,232381119,37.63,-77.68
12536,"10009 Hull Street, Towne Plaza",Richmond,VA,232361408,37.44,-77.58
12537,11413A Midlothian Turnpike,Richmond,VA,232354717,37.51,-77.61
12538,"375 West Cary Street, Southern Hills","Richmond,",VA,232205639,37.54,-77.45
12539,"4109 SOUTHERN HILLS DR., SW",Roanoke,VA,240145216,37.23,-79.97
12540,4404 Brambleton Ave,Roanoke,VA,240183427,37.22,-80.01
12541,"2112 Colonial Ave., SW, Valley View",Roanoke,VA,240153205,37.25,-79.96
12542,"4801 Valley View Blvd NW, Suite G",Roanoke,VA,240122043,37.3,-79.96
12543,4737 Valley View Blvd NW,Roanoke,VA,240122000,37.31,-79.96
12544,8 Old Whitmore Ave,Roanoke,VA,24016,37.26,-79.94
12545,1501 North 17th Street,Roslyn,VA,22209,38.89,-77.07
12546,"1500 Wilson Blvd, Lakeside Plaza",Rosslyn,VA,22209,38.89,-77.07
12547,"129 Electric Road, Spartan Square",Salem,VA,241534432,37.3,-80.03
12548,"1499 West Main Street, Short Pump Town Center",Salem,VA,241533120,37.29,-80.08
12549,11716 West Broad Street,Short Pump,VA,232331005,37.65,-77.62
12550,"1282 Smithfield Plaza, South Riding Shopping Center",Smithfield,VA,234306054,36.96,-76.6
12551,43114 Peacock Market #140,South Riding,VA,201524464,38.92,-77.51
12552,6600 Springfield Mall,Springfield,VA,22150,38.78,-77.18
12553,"6525-B Frontier Drive, Springfield Town Center",Springfield,VA,221501410,38.78,-77.17
12554,"6500 Springfield Mall, Store No. 22607, Saratoga Shopping Center",Springfield,VA,22150,38.77,-77.17
12555,"8068 Rolling Road, Springfield Plaza",Springfield,VA,221532928,38.74,-77.21
12556,7110 Old Keene Mill Road,Springfield,VA,221503437,38.78,-77.19
12557,"8408-A Old Keene Mill, Huntsman Square",Springfield,VA,221522302,38.78,-77.24
12558,"7475 Huntsman Blvd., Springfield Mall",Springfield,VA,221531648,38.75,-77.27
12559,6500 Springfield Mall,Springfield,VA,221501701,38.77,-77.18
12560,53 Standstead Rd,Stafford,VA,22554,38.47,-77.41
12561,1090 Stafford Marketplace,Stafford,VA,225564523,38.47,-77.41
12562,Route 17 & Greenbank Road,Stafford,VA,22554,38.45,-77.4
12563,"1495 Stafford Market Place, Suite 117, Staunton Shoppes",Stafford,VA,225564530,38.47,-77.41
12564,"1209 Richmond Ave, Suite 101",Staunton,VA,244015069,38.13,-79.04
12565,46201 Potomac Run Plaza,Sterling,VA,201646609,39.03,-77.4
12566,45020 Aviation Dr,Sterling,VA,20166,38.95,-77.45
12567,44844 Autopilot Dr,Sterling,VA,20166,38.96,-77.45
12568,45130 Columbia Pl,Sterling,VA,201662500,39.01,-77.44
12569,"44844 Autopilot Dr, Dulles Town Center",Sterling,VA,20166,38.95,-77.45
12570,"21100 Dulles Town Center, #C122",Sterling,VA,20166,39.03,-77.42
12571,45020 Aviation Dr,Sterling,VA,20166,38.96,-77.45
12572,21399 Epicerie Plaza,Sterling,VA,20164,39.03,-77.4
12573,"210-21 Southbank Street, Washington Dulles Int'l Airport",Sterling,VA,201657228,39.03,-77.4
12574,44844 Aviation Dr,Sterling,VA,20166,39,-77.43
12575,"44844 Autopilot Dr, Countryside Marketplace",Sterling,VA,20166,38.95,-77.44
12576,3 Pidgeon Hill Drive,Sterling,VA,201656102,39.04,-77.41
12577,"21800 Town Center Plaza, Suite 210",Sterling,VA,201641824,39.01,-77.37
12578,22350 Sterling Rd,Sterling Park,VA,201644243,39,-77.41
12579,13306 A St. John's Church Road,Stony Creek,VA,238823207,36.97,-77.39
12580,3575 Bridge Road,Suffolk,VA,234351800,36.86,-76.47
12581,"1202 North Main Street, Unit 100, Shoppes at Harbour View",Suffolk,VA,23434,36.75,-76.58
12582,5883 Harbour View Blvd,Suffolk,VA,234352794,36.88,-76.44
12583,1017 University Blvd,Suffolk,VA,23435,36.8,-76.09
12584,5007 Victory Blvd,Tabb,VA,23693,37.11,-76.47
12585,"5232A Providence Road, Tysons 3 Center",VA Beach,VA,23464,36.81,-76.17
12586,8520 D Leesburg Pike,Vienna,VA,221822414,38.93,-77.24
12587,107 Maple Avenue West,Vienna,VA,221805728,38.9,-77.27
12588,207 Maple Avenue East,Vienna,VA,221804600,38.9,-77.26
12589,8381 Leesburg Pike,Vienna,VA,221822402,38.92,-77.24
12590,465 INVESTORS PLACE,Virginia Beach,VA,234521143,36.83,-76.13
12591,"660-101 Phoenix Avenue, London Bridge Shopping Center",Virginia Beach,VA,234527317,36.82,-76.07
12592,2300 Virginia Beach Blvd.,Virginia Beach,VA,23454,36.84,-76.05
12593,TBD,Virginia Beach,VA,23451,36.86,-76
12594,1069 Independence Boulevard,Virginia Beach,VA,234555523,36.87,-76.13
12595,1615 General Booth Rd,Virginia Beach,VA,234545691,36.79,-76
12596,3504 Virginia Beach Blvd,Virginia Beach,VA,234524422,36.84,-76.09
12597,Sandbridge Rd. & Princess Anne Rd.,Virginia Beach,VA,23456,36.75,-76.01
12598,"5060 Ferrell Parkway, Lynnhaven Mall",Virginia Beach,VA,234648867,36.79,-76.17
12599,"701 Lynnhaven Pkwy, #K16",Virginia Beach,VA,234527233,36.82,-76.07
12600,2476 Nimmo Parkway,Virginia Beach,VA,234562545,36.75,-76.06
12601,"1416 North Great Neck, 31 Ocean",Virginia Beach,VA,23451,36.88,-76.04
12602,241 Laskin Road,Virginia Beach,VA,234513017,36.86,-75.98
12603,"5824 Northampton Blvd., Suite 101",Virginia Beach,VA,234553634,36.88,-76.19
12604,"1390 Fordham Drive, Landstown",Virginia Beach,VA,234645334,36.8,-76.18
12605,"3376 Princess Anne Rd, Suite 209, Haygood Shops",Virginia Beach,VA,234562619,36.78,-76.09
12606,"1099 Independence Blvd, 100",Virginia Beach,VA,23455,36.87,-76.14
12607,1612 Laskin Road,Virginia Beach,VA,234516270,36.85,-76.02
12608,799 Chimney Hill Shopping Ctr,Virginia Beach,VA,234523050,36.81,-76.1
12609,525 First Colonial Rd,Virginia Beach,VA,234516119,36.85,-76.02
12610,"4554 Virginia Beach Blvd, Red Mill Commons",Virginia Beach,VA,23462,36.84,-76.13
12611,"1169 Nimmo Parkway, Suite 250",Virginia Beach,VA,234567760,36.76,-76.01
12612,2129 General Booth Blvd,Virginia Beach,VA,234545872,36.77,-76.02
12613,2058 S. Independence Blvd.,Virginia Beach,VA,234534747,36.79,-76.11
12614,"2233 Upton Dr, Formerly Old Pizza Hut",Virginia Beach,VA,234541186,36.76,-76.01
12615,233 Independence Blvd.,Virginia Beach,VA,234622912,36.84,-76.14
12616,3901 Holland Road,Virginia Beach,VA,23452,36.82,-76.11
12617,2110 W Great Neck Rd,Virginia Beach,VA,234542202,36.88,-76.04
12618,"3917 Holland Rd, 101",Virginia Beach,VA,23456,36.82,-76.11
12619,928 Diamond Springs Rd.,Virginia Beach,VA,234556601,36.87,-76.17
12620,2005 Lynnhaven Parkway,Virginia Beach,VA,234561410,36.79,-76.12
12621,530 Fletcher Dr,Warrenton,VA,201862183,38.73,-77.8
12622,6435 Lee Highway,Warrenton,VA,201877903,38.73,-77.77
12623,"189 W Lee Hwy, Warrenton Village",Warrenton,VA,201862107,38.73,-77.8
12624,"127 West Lee Highway, Suite 200",Warrenton,VA,201862107,38.73,-77.8
12625,811 Town Center Dr,Waynesboro,VA,229809262,38.06,-78.95
12626,2007 Rosser Ave.,Waynesboro,VA,229807403,38.06,-78.94
12627,6485 Centerville Rd,Williamsburg,VA,23188,37.34,-76.75
12628,"4511 John Tyler Hwy, Williamsburg Marketplace",Williamsburg,VA,231852415,37.25,-76.76
12629,"240 McLaws Circle, 142",Williamsburg,VA,231855678,37.25,-76.66
12630,"800-L East Rochambeau Drive, JW Crossing",Williamsburg,VA,231882109,37.34,-76.74
12631,"5541 Richmond Rd, Suite A",Williamsburg,VA,23188,37.32,-76.73
12632,"5227 Monticello Ave., Ste. A",Williamsburg,VA,231888219,37.28,-76.75
12633,4820 Monticello Ave.,Williamsburg,VA,23188,37.27,-76.76
12634,200 Marquis Pkwy,Williamsburg,VA,231855371,37.26,-76.64
12635,115 Norge Lane,Williamsburg,VA,231887230,37.37,-76.77
12636,455 Merrimac Trail,Williamsburg,VA,231854866,37.28,-76.68
12637,"1470 Quarterpath Rd, Winchester Gateway",Williamsburg,VA,231856543,37.25,-76.69
12638,"161 Gateway Drive, Suite 5",Winchester,VA,226035860,39.19,-78.13
12639,2340 Legge Blvd,Winchester,VA,22601,39.16,-78.17
12640,1690 S. Pleasant Valley Road,Winchester,VA,22601,39.17,-78.16
12641,191 Market Street,Winchester,VA,226034750,39.22,-78.14
12642,2447 Prince William Pkwy,Woodbridge,VA,221924147,38.65,-77.29
